#	millis	temp	humid	pres	CO2	micdig	micana
163	816937	11.59	66.16	101224.12	649	0	578.00
164	821974	11.59	66.52	101223.80	649	0	578.00
165	827011	11.59	66.68	101218.21	649	0	578.00
166	832089	11.58	66.90	101226.07	650	0	578.00
167	837128	11.58	66.78	101220.72	650	0	578.00
168	842167	11.57	66.89	101217.17	650	0	578.00
169	847205	11.56	66.86	101222.52	651	0	578.00
170	852244	11.55	66.91	101217.46	651	0	578.00
171	857296	11.56	67.10	101227.36	651	0	578.00
172	862334	11.54	67.28	101222.28	651	0	577.00
173	867374	11.54	67.47	101227.81	651	0	577.00
174	872412	11.53	67.52	101227.86	651	0	577.00
175	877451	11.53	67.37	101224.94	652	0	577.00
176	882489	11.52	67.67	101221.60	652	0	578.00
177	887532	11.52	67.73	101228.38	653	0	586.00
178	892571	11.51	68.18	101225.46	653	0	584.00
179	897609	11.50	67.85	101229.74	654	0	583.00
180	902648	11.49	67.93	101228.91	654	0	583.00
181	907686	11.48	68.08	101232.00	654	0	582.00
